library,executionTime,memoryUsage,outputSize,compressionRatio,complexityScore,operationType,documentSize,iteration,timestamp,complexityRange,throughput,memoryKB,outputSizeKB
"json-diff-kit",15.896208000001934,9248140,1355276,1056.8278228321897,232,"Configure comprehensive permissions,Add network-server service,Add environment variables with different types,Configure cross-service environment variables,Configure lambda function URL,Change service type from web to worker,Add start command,Add logging configuration,Change dockerfile path,Change source branch",128240,185,2025-06-28T19:19:32.601Z,"High",62.91,9031.39,1323.51
"schema-aggregated",0.5565419999984442,0,30810,173.38210467079347,224,"Add comprehensive service with all features,Add comprehensive CI config,Add elasticache service,Add new RDS service,Add new web service,Toggle CloudFront cache invalidation,Add CI configuration,Change environment region,Add S3 bucket policy,Add watch paths",17770,186,2025-06-28T19:19:32.601Z,"High",1796.81,0.00,30.09
"json-diff-kit",2.4647079999995185,803593,171892,967.3157006190208,224,"Add comprehensive service with all features,Add comprehensive CI config,Add elasticache service,Add new RDS service,Add new web service,Toggle CloudFront cache invalidation,Add CI configuration,Change environment region,Add S3 bucket policy,Add watch paths",17770,186,2025-06-28T19:19:32.601Z,"High",405.73,784.76,167.86
"schema-aggregated",9.861916999998357,0,1882665,1897.3696145124716,211,"Create service dependency chain,Setup multi-service network configuration,Modify elasticache settings,Add new worker service,Add environment variables with different types,Change dockerfile path,Add start command,Toggle privileged mode",99225,187,2025-06-28T19:19:32.601Z,"High",101.40,0.00,1838.54
"json-diff-kit",8.769917000001442,0,1047614,1055.7964222726127,211,"Create service dependency chain,Setup multi-service network configuration,Modify elasticache settings,Add new worker service,Add environment variables with different types,Change dockerfile path,Add start command,Toggle privileged mode",99225,187,2025-06-28T19:19:32.601Z,"High",114.03,0.00,1023.06
"schema-aggregated",28.803624999996828,2451256,4631815,2400.7748924480384,217,"Add comprehensive autoscaling,Setup multi-service network configuration,Add new worker service,Reorder services,Modify storage type for RDS,Change health check timeout,Add single environment variable,Change sticky sessions duration,Toggle sticky sessions,Toggle sticky sessions,Toggle sticky sessions",192930,188,2025-06-28T19:19:32.601Z,"High",34.72,2393.80,4523.26
"json-diff-kit",51.073834000002535,0,2587308,1341.0604882599907,217,"Add comprehensive autoscaling,Setup multi-service network configuration,Add new worker service,Reorder services,Modify storage type for RDS,Change health check timeout,Add single environment variable,Change sticky sessions duration,Toggle sticky sessions,Toggle sticky sessions,Toggle sticky sessions",192930,188,2025-06-28T19:19:32.601Z,"High",19.58,0.00,2526.67
"schema-aggregated",27.332084000001487,3050806,5710725,3027.169505271695,285,"Add environment-level env variables,Add comprehensive logging setup,Configure target with ECS EC2,Configure RDS connection string env var,Configure RDS with advanced settings,Configure RDS with advanced settings,Add watch paths,Change health check path,Change service CPU,Change service type from web to worker",188649,189,2025-06-28T19:19:32.601Z,"High",36.59,2979.30,5576.88
"json-diff-kit",44.093832999998995,25300416,3245443,1720.360563798377,285,"Add environment-level env variables,Add comprehensive logging setup,Configure target with ECS EC2,Configure RDS connection string env var,Configure RDS with advanced settings,Configure RDS with advanced settings,Add watch paths,Change health check path,Change service CPU,Change service type from web to worker",188649,189,2025-06-28T19:19:32.601Z,"High",22.68,24707.44,3169.38
"schema-aggregated",2.808167000002868,0,42698,30.00077288983509,273,"Create service dependency chain,Add comprehensive service with all features,Configure port health checks for network server,Add new web service,Add new static service,Add scheduler jobs,Change health check interval,Add pre/post deploy commands,Change health check timeout,Add build commands,Add build commands",142323,190,2025-06-28T19:19:32.601Z,"High",356.10,0.00,41.70
"json-diff-kit",15.027500000000146,5362902,1304368,916.4843349282968,273,"Create service dependency chain,Add comprehensive service with all features,Configure port health checks for network server,Add new web service,Add new static service,Add scheduler jobs,Change health check interval,Add pre/post deploy commands,Change health check timeout,Add build commands,Add build commands",142323,190,2025-06-28T19:19:32.601Z,"High",66.54,5237.21,1273.80
"schema-aggregated",4.2777920000007725,1284120,36217,20.94679005205321,212,"Setup scheduler with multiple jobs,Create service dependency chain,Modify elasticache settings,Add permissions configuration,Add environment variables with different types,Change PR source configuration,Toggle privileged mode,Change health check timeout,Change environment region",172900,191,2025-06-28T19:19:32.601Z,"High",233.77,1254.02,35.37
"json-diff-kit",19.21954199999891,8720507,1575396,911.1602082128397,212,"Setup scheduler with multiple jobs,Create service dependency chain,Modify elasticache settings,Add permissions configuration,Add environment variables with different types,Change PR source configuration,Toggle privileged mode,Change health check timeout,Change environment region",172900,191,2025-06-28T19:19:32.601Z,"High",52.03,8516.12,1538.47
"schema-aggregated",16.497041999999055,0,3024662,1899.233314705162,211,"Setup multi-service network configuration,Configure port health checks for network server,Configure port health checks for network server,Configure RDS with advanced settings,Add environment variables with different types,Change service ID,Add start command,Modify container image source",159257,192,2025-06-28T19:19:32.601Z,"High",60.62,0.00,2953.77
"json-diff-kit",19.82683299999917,14170212,1571251,986.6134612607295,211,"Setup multi-service network configuration,Configure port health checks for network server,Configure port health checks for network server,Configure RDS with advanced settings,Add environment variables with different types,Change service ID,Add start command,Modify container image source",159257,192,2025-06-28T19:19:32.601Z,"High",50.44,13838.10,1534.42
"schema-aggregated",0.612541999998939,0,41351,274.5932664851584,269,"Create service dependency chain,Add comprehensive CI config,Add network server ports,Configure RDS connection string env var,Add new static service,Add VPC configuration,Change port number,Toggle container insights,Change health check timeout,Change environment name,Add static site with SPA config,Add start command",15059,193,2025-06-28T19:19:32.601Z,"High",1632.54,0.00,40.38
"json-diff-kit",0.7374170000002778,0,140210,931.0711202603095,269,"Create service dependency chain,Add comprehensive CI config,Add network server ports,Configure RDS connection string env var,Add new static service,Add VPC configuration,Change port number,Toggle container insights,Change health check timeout,Change environment name,Add static site with SPA config,Add start command",15059,193,2025-06-28T19:19:32.601Z,"High",1356.08,0.00,136.92
"schema-aggregated",23.2099580000031,0,3816793,1737.3065508702937,250,"Batch update service resources,Setup scheduler with multiple jobs,Add post build command,Modify elasticache settings,Configure port health checks for network server,Add VPC configuration,Change docker context,Add CI configuration,Change service type from web to worker,Toggle CloudFront cache invalidation,Change PR source configuration",219696,194,2025-06-28T19:19:32.601Z,"High",43.08,0.00,3727.34
"json-diff-kit",30.26262499999939,24702453,2005198,912.7148423275798,250,"Batch update service resources,Setup scheduler with multiple jobs,Add post build command,Modify elasticache settings,Configure port health checks for network server,Add VPC configuration,Change docker context,Add CI configuration,Change service type from web to worker,Toggle CloudFront cache invalidation,Change PR source configuration",219696,194,2025-06-28T19:19:32.601Z,"High",33.04,24123.49,1958.20
"schema-aggregated",3.273250000002008,0,592765,1761.717240764407,260,"Batch update service resources,Configure comprehensive permissions,Add docker labels,Configure RDS with advanced settings,Add new web service,Add new worker service,Add build commands,Add watch paths,Add start command,Change service CPU,Add CI configuration",33647,195,2025-06-28T19:19:32.601Z,"High",305.51,0.00,578.87
"json-diff-kit",1.881667000001471,0,310504,922.8281867625643,260,"Batch update service resources,Configure comprehensive permissions,Add docker labels,Configure RDS with advanced settings,Add new web service,Add new worker service,Add build commands,Add watch paths,Add start command,Change service CPU,Add CI configuration",33647,195,2025-06-28T19:19:32.601Z,"High",531.44,0.00,303.23
"schema-aggregated",4.428541999997833,0,41009,17.979306414134772,240,"Setup scheduler with multiple jobs,Add environment-level env variables,Add new worker service,Add new static service,Configure datadog integration,Configure lambda function URL,Change sticky sessions duration,Change health check interval,Add CI configuration,Toggle multi-AZ for RDS,Toggle sticky sessions",228090,196,2025-06-28T19:19:32.601Z,"High",225.81,0.00,40.05
"json-diff-kit",39.20304100000067,19363047,2078788,911.389363847604,240,"Setup scheduler with multiple jobs,Add environment-level env variables,Add new worker service,Add new static service,Configure datadog integration,Configure lambda function URL,Change sticky sessions duration,Change health check interval,Add CI configuration,Toggle multi-AZ for RDS,Toggle sticky sessions",228090,196,2025-06-28T19:19:32.601Z,"High",25.51,18909.23,2030.07
"schema-aggregated",2.113166999999521,0,399136,2927.9342723004697,230,"Add S3 bucket service,Configure comprehensive permissions,Configure datadog integration,Add elasticache service,Modify RDS settings,Configure port health checks for network server,Change base path,Change version history count,Change health check interval,Add scheduler with job timeout and resource overrides,Change dockerfile path",13632,197,2025-06-28T19:19:32.601Z,"High",473.22,0.00,389.78
